iter	Passed	Remaining
1804	1466	14783
1805	1467	14781
1806	1468	14780
1807	1468	14778
1808	1469	14777
1809	1470	14775
1810	1471	14774
1811	1471	14773
1812	1472	14771
1813	1473	14769
1814	1473	14768
1815	1474	14766
1816	1475	14766
1817	1476	14765
1818	1477	14771
1819	1478	14770
1820	1479	14768
1821	1480	14766
1822	1480	14765
1823	1481	14764
1824	1482	14762
1825	1483	14761
1826	1483	14760
1827	1484	14759
1828	1485	14757
1829	1486	14756
1830	1486	14754
1831	1487	14751
1832	1488	14749
1833	1488	14747
1834	1489	14746
1835	1490	14744
1836	1491	14744
1837	1491	14742
1838	1492	14740
1839	1493	14738
1840	1494	14736
1841	1494	14735
1842	1495	14733
1843	1496	14732
1844	1497	14731
1845	1497	14729
1846	1498	14729
1847	1499	14726
1848	1500	14726
1849	1500	14724
1850	1501	14724
1851	1502	14723
1852	1503	14720
1853	1503	14717
1854	1504	14717
1855	1505	14714
1856	1505	14712
1857	1506	14710
1858	1507	14708
1859	1507	14706
1860	1508	14704
1861	1510	14709
1862	1510	14707
1863	1511	14706
1864	1512	14704
1865	1512	14703
1866	1513	14701
1867	1514	14701
1868	1515	14699
1869	1516	14699
1870	1516	14697
1871	1517	14697
1872	1518	14694
1873	1519	14692
1874	1519	14690
1875	1520	14690
1876	1521	14690
1877	1522	14688
1878	1522	14687
1879	1523	14686
1880	1525	14691
1881	1525	14690
1882	1527	14696
1883	1528	14694
1884	1528	14691
1885	1529	14691
1886	1530	14690
1887	1531	14688
1888	1532	14688
1889	1532	14687
1890	1533	14686
1891	1534	14684
1892	1534	14682
1893	1535	14682
1894	1536	14679
1895	1537	14678
1896	1538	14684
1897	1539	14682
1898	1540	14681
1899	1541	14680
1900	1541	14679
1901	1542	14677
1902	1543	14675
1903	1544	14674
1904	1544	14672
1905	1545	14670
1906	1546	14669
1907	1547	14669
1908	1547	14668
1909	1548	14667
1910	1549	14666
1911	1550	14664
1912	1550	14662
1913	1551	14660
1914	1552	14658
1915	1552	14657
1916	1553	14655
1917	1554	14654
1918	1555	14652
1919	1555	14651
1920	1556	14651
1921	1557	14650
1922	1558	14648
1923	1558	14646
1924	1559	14644
1925	1560	14642
1926	1561	14641
1927	1561	14640
1928	1562	14638
1929	1563	14636
1930	1563	14634
1931	1564	14633
1932	1565	14632
1933	1566	14632
1934	1567	14630
1935	1567	14628
1936	1568	14626
1937	1569	14625
1938	1569	14623
1939	1570	14622
1940	1571	14621
1941	1572	14621
1942	1573	14620
1943	1574	14620
1944	1575	14620
1945	1575	14618
1946	1576	14616
1947	1577	14614
1948	1577	14612
1949	1578	14611
1950	1579	14610
1951	1579	14608
1952	1580	14606
1953	1581	14606
1954	1582	14604
1955	1583	14603
1956	1583	14602
1957	1584	14601
1958	1585	14601
1959	1586	14599
1960	1586	14597
1961	1587	14597
1962	1588	14597
1963	1589	14596
1964	1590	14594
1965	1590	14592
1966	1591	14590
1967	1592	14589
1968	1593	14588
1969	1593	14587
1970	1594	14586
1971	1595	14587
1972	1596	14585
1973	1597	14584
1974	1597	14582
1975	1598	14582
1976	1599	14580
1977	1600	14579
1978	1600	14577
1979	1601	14575
1980	1602	14574
1981	1603	14572
1982	1603	14570
1983	1604	14569
1984	1605	14567
1985	1605	14565
1986	1606	14563
1987	1607	14561
1988	1607	14560
1989	1608	14559
1990	1609	14562
1991	1610	14561
1992	1611	14560
1993	1612	14559
1994	1613	14558
1995	1613	14556
1996	1614	14555
1997	1615	14554
1998	1616	14554
1999	1616	14552
2000	1617	14550
2001	1618	14550
2002	1619	14555
2003	1620	14555
2004	1621	14554
2005	1622	14552
2006	1623	14551
2007	1623	14550
2008	1624	14549
2009	1626	14553
2010	1626	14551
2011	1627	14549
2012	1628	14547
2013	1628	14546
2014	1629	14544
2015	1630	14544
2016	1631	14541
2017	1632	14542
2018	1632	14540
2019	1633	14539
2020	1634	14538
2021	1634	14536
2022	1635	14535
2023	1636	14534
2024	1637	14538
2025	1638	14536
2026	1639	14535
2027	1640	14534
2028	1640	14533
2029	1641	14532
2030	1642	14529
2031	1643	14528
2032	1643	14527
2033	1644	14526
2034	1645	14525
2035	1646	14524
2036	1646	14523
2037	1647	14522
2038	1648	14520
2039	1649	14519
2040	1649	14518
2041	1650	14516
2042	1651	14516
2043	1652	14513
2044	1652	14511
2045	1653	14510
2046	1654	14508
2047	1655	14508
2048	1655	14507
2049	1656	14506
2050	1657	14504
2051	1658	14509
2052	1659	14508
2053	1660	14507
2054	1661	14506
2055	1662	14505
2056	1662	14504
2057	1663	14502
2058	1664	14503
2059	1665	14502
2060	1666	14500
2061	1666	14499
2062	1667	14498
2063	1668	14497
2064	1669	14496
2065	1669	14495
2066	1670	14493
2067	1671	14491
2068	1671	14489
2069	1672	14486
2070	1673	14484
2071	1674	14484
2072	1674	14482
2073	1675	14479
2074	1676	14478
2075	1676	14477
2076	1677	14475
2077	1678	14474
2078	1679	14473
2079	1679	14471
2080	1680	14470
2081	1681	14468
2082	1682	14467
2083	1682	14466
2084	1683	14464
2085	1684	14463
2086	1684	14461
2087	1685	14460
2088	1686	14459
2089	1687	14458
2090	1687	14457
2091	1688	14455
2092	1689	14454
2093	1690	14452
2094	1690	14449
2095	1691	14448
2096	1692	14447
2097	1692	14445
2098	1693	14443
2099	1694	14442
2100	1695	14446
2101	1696	14444
2102	1697	14443
2103	1697	14442
2104	1698	14440
2105	1699	14439
2106	1700	14438
2107	1700	14437
2108	1701	14435
2109	1702	14434
2110	1703	14433
2111	1703	14431
2112	1704	14431
2113	1705	14430
2114	1706	14429
2115	1707	14428
2116	1707	14426
2117	1708	14424
2118	1709	14427
2119	1710	14425
2120	1711	14425
2121	1712	14424
2122	1713	14425
2123	1713	14424
2124	1714	14422
2125	1715	14420
2126	1716	14420
2127	1716	14418
2128	1717	14416
2129	1718	14416
2130	1718	14414
2131	1719	14413
2132	1720	14411
2133	1721	14410
2134	1721	14408
2135	1722	14408
2136	1723	14406
2137	1724	14405
2138	1724	14403
2139	1725	14401
2140	1726	14400
2141	1727	14404
2142	1728	14404
2143	1729	14403
2144	1730	14408
2145	1731	14407
2146	1732	14406
2147	1733	14405
2148	1734	14403
2149	1734	14402
2150	1735	14402
2151	1736	14404
2152	1737	14403
2153	1738	14401
2154	1738	14399
2155	1739	14399
2156	1740	14399
2157	1741	14398
2158	1742	14397
2159	1743	14396
2160	1743	14395
2161	1744	14394
2162	1745	14393
2163	1746	14392
2164	1746	14391
2165	1747	14391
2166	1748	14388
2167	1749	14387
2168	1749	14386
2169	1750	14385
2170	1751	14383
2171	1752	14382
2172	1752	14380
2173	1753	14378
2174	1754	14377
2175	1755	14377
2176	1755	14375
2177	1756	14374
2178	1757	14373
2179	1758	14371
2180	1758	14370
2181	1759	14368
2182	1760	14368
2183	1761	14368
2184	1762	14368
2185	1763	14367
2186	1763	14365
2187	1764	14365
2188	1765	14369
2189	1767	14371
2190	1767	14370
2191	1768	14369
2192	1769	14367
2193	1770	14367
2194	1771	14365
2195	1771	14364
2196	1772	14363
2197	1773	14361
2198	1773	14359
2199	1774	14359
2200	1775	14357
2201	1776	14356
2202	1776	14354
2203	1777	14352
2204	1778	14352
2205	1779	14355
2206	1780	14354
2207	1781	14353
2208	1782	14352
2209	1782	14352
2210	1783	14351
2211	1784	14349
2212	1785	14347
2213	1785	14345
2214	1786	14345
2215	1787	14345
2216	1788	14343
2217	1789	14342
2218	1789	14341
2219	1790	14340
2220	1791	14338
2221	1791	14337
2222	1792	14336
2223	1793	14334
2224	1794	14333
2225	1795	14333
2226	1795	14333
2227	1796	14331
2228	1797	14331
2229	1798	14330
2230	1799	14328
2231	1799	14327
2232	1801	14330
2233	1801	14329
2234	1802	14327
2235	1803	14325
2236	1804	14325
2237	1804	14324
2238	1805	14323
2239	1806	14321
2240	1806	14319
2241	1807	14317
2242	1808	14317
2243	1809	14315
2244	1809	14313
2245	1810	14312
2246	1811	14310
2247	1811	14308
2248	1812	14308
2249	1813	14306
2250	1814	14305
2251	1815	14304
2252	1815	14302
2253	1816	14301
2254	1817	14300
2255	1817	14298
2256	1818	14298
2257	1819	14297
2258	1820	14295
2259	1821	14295
2260	1821	14293
2261	1822	14292
2262	1823	14290
2263	1824	14290
2264	1825	14290
2265	1825	14288
2266	1826	14286
2267	1826	14283
2268	1827	14282
2269	1828	14281
2270	1829	14281
2271	1830	14279
2272	1830	14279
2273	1831	14278
2274	1832	14277
2275	1833	14275
2276	1833	14274
2277	1834	14272
2278	1835	14272
2279	1836	14270
2280	1836	14269
2281	1837	14269
2282	1838	14268
2283	1839	14267
2284	1840	14265
2285	1840	14264
2286	1841	14262
2287	1842	14261
2288	1843	14261
2289	1843	14260
2290	1844	14260
2291	1845	14258
2292	1846	14258
2293	1847	14257
2294	1847	14255
2295	1848	14254
2296	1849	14253
2297	1850	14253
2298	1851	14252
2299	1851	14251
2300	1853	14253
2301	1853	14252
2302	1854	14250
2303	1855	14249
2304	1855	14247
2305	1857	14250
2306	1857	14248
2307	1858	14247
2308	1859	14246
2309	1860	14245
2310	1861	14249
2311	1862	14247
2312	1863	14247
2313	1865	14256
2314	1866	14255
2315	1866	14253
2316	1867	14252
2317	1868	14251
2318	1869	14250
2319	1869	14249
2320	1870	14250
2321	1871	14248
2322	1872	14247
2323	1873	14245
2324	1873	14245
2325	1874	14242
2326	1875	14240
2327	1875	14239
2328	1876	14238
2329	1877	14236
2330	1877	14234
2331	1878	14233
2332	1879	14232
2333	1880	14236
2334	1881	14234
2335	1882	14232
2336	1883	14232
2337	1883	14230
2338	1884	14228
2339	1885	14227
2340	1885	14226
2341	1886	14224
2342	1887	14227
2343	1888	14226
2344	1889	14224
2345	1890	14224
2346	1890	14223
2347	1891	14222
2348	1892	14220
2349	1893	14218
2350	1893	14216
2351	1894	14215
2352	1895	14213
2353	1896	14213
2354	1896	14211
2355	1897	14210
2356	1898	14208
2357	1898	14207
2358	1899	14205
2359	1900	14208
2360	1901	14208
2361	1902	14206
2362	1903	14205
2363	1904	14205
2364	1904	14203
2365	1905	14202
2366	1906	14204
2367	1907	14202
2368	1908	14202
2369	1908	14200
2370	1909	14200
2371	1910	14199
2372	1911	14197
2373	1912	14196
2374	1912	14195
2375	1913	14193
2376	1914	14192
2377	1914	14190
2378	1915	14190
2379	1916	14188
2380	1917	14187
2381	1918	14187
2382	1918	14185
2383	1919	14183
2384	1920	14182
2385	1920	14180
2386	1921	14179
2387	1922	14178
2388	1923	14176
2389	1923	14175
2390	1924	14175
2391	1925	14174
2392	1926	14174
2393	1927	14172
2394	1927	14171
2395	1928	14169
2396	1929	14168
2397	1929	14166
2398	1930	14165
2399	1931	14164
2400	1932	14163
2401	1932	14161
2402	1933	14160
2403	1934	14158
2404	1935	14157
2405	1935	14155
2406	1936	14154
2407	1937	14153
2408	1938	14151
2409	1938	14150
2410	1939	14149
2411	1940	14152
2412	1941	14151
2413	1942	14150
2414	1943	14148
2415	1943	14147
2416	1944	14146
2417	1945	14145
2418	1946	14143
2419	1946	14141
2420	1947	14141
2421	1948	14140
2422	1949	14140
2423	1949	14139
2424	1950	14137
2425	1951	14135
2426	1952	14134
2427	1952	14133
2428	1953	14131
2429	1954	14134
2430	1955	14132
2431	1956	14132
2432	1957	14136
2433	1959	14140
2434	1960	14139
2435	1960	14138
2436	1961	14137
2437	1962	14136
2438	1963	14134
2439	1963	14132
2440	1964	14131
2441	1965	14129
2442	1965	14128
2443	1966	14126
2444	1967	14126
2445	1968	14124
2446	1968	14123
2447	1969	14121
2448	1970	14120
2449	1971	14119
2450	1971	14119
2451	1972	14118
2452	1973	14116
2453	1974	14116
2454	1975	14114
2455	1975	14114
2456	1976	14114
2457	1977	14114
2458	1978	14113
2459	1979	14112
2460	1980	14111
2461	1980	14109
2462	1981	14108
2463	1982	14107
2464	1983	14110
2465	1984	14109
2466	1985	14107
2467	1985	14107
2468	1986	14106
2469	1987	14105
2470	1988	14103
2471	1988	14102
2472	1989	14100
2473	1990	14100
2474	1991	14098
2475	1991	14096
2476	1992	14096
2477	1993	14096
2478	1994	14095
2479	1995	14094
2480	1995	14093
2481	1996	14092
2482	1997	14091
2483	1998	14090
2484	1999	14092
2485	2000	14090
2486	2001	14094
2487	2002	14092
2488	2002	14091
2489	2003	14089
2490	2004	14088
2491	2004	14086
2492	2005	14084
2493	2006	14082
2494	2006	14080
2495	2007	14080
2496	2008	14078
2497	2009	14076
2498	2010	14076
2499	2010	14075
2500	2011	14074
2501	2012	14073
2502	2013	14073
2503	2013	14071
2504	2014	14070
2505	2015	14068
2506	2016	14067
2507	2016	14066
2508	2017	14064
2509	2018	14063
2510	2019	14062
2511	2019	14061
2512	2020	14061
2513	2021	14060
2514	2022	14058
2515	2022	14056
2516	2023	14055
2517	2024	14055
2518	2025	14054
2519	2026	14054
2520	2026	14053
2521	2027	14051
2522	2028	14050
2523	2029	14048
2524	2029	14047
2525	2030	14046
2526	2031	14045
2527	2032	14045
2528	2032	14043
2529	2033	14041
2530	2034	14041
2531	2035	14041
2532	2035	14039
2533	2036	14038
2534	2037	14036
2535	2038	14036
2536	2039	14035
2537	2039	14033
2538	2040	14031
2539	2041	14030
2540	2042	14030
2541	2042	14028
2542	2043	14027
2543	2044	14027
2544	2045	14025
2545	2045	14024
2546	2046	14023
2547	2047	14022
2548	2047	14020
2549	2048	14019
2550	2049	14018
2551	2050	14017
2552	2050	14014
2553	2051	14012
2554	2052	14011
2555	2053	14011
2556	2054	14014
2557	2055	14013
2558	2055	14011
2559	2056	14010
2560	2057	14008
2561	2057	14006
2562	2058	14006
2563	2059	14004
2564	2060	14004
2565	2060	14002
2566	2061	14002
2567	2062	14000
2568	2063	13999
2569	2063	13997
2570	2064	13996
2571	2065	13995
2572	2066	13993
2573	2066	13993
2574	2067	13992
2575	2068	13991
2576	2069	13990
2577	2069	13988
2578	2070	13987
2579	2071	13986
2580	2072	13985
2581	2072	13984
2582	2073	13983
2583	2074	13981
2584	2075	13982
2585	2076	13981
2586	2076	13979
2587	2077	13979
2588	2078	13978
2589	2079	13978
2590	2080	13978
2591	2081	13977
2592	2081	13975
2593	2082	13973
2594	2083	13972
2595	2083	13971
2596	2084	13970
2597	2086	13977
2598	2087	13975
2599	2088	13974
2600	2089	13974
2601	2089	13973
2602	2090	13972
2603	2091	13971
2604	2092	13970
2605	2092	13968
2606	2093	13967
2607	2094	13967
2608	2095	13968
2609	2096	13967
2610	2097	13966
2611	2097	13965
2612	2098	13964
2613	2099	13963
2614	2100	13965
2615	2101	13963
2616	2102	13962
2617	2102	13961
2618	2103	13959
2619	2104	13959
2620	2105	13958
2621	2106	13961
2622	2107	13960
2623	2108	13959
2624	2108	13958
2625	2109	13957
2626	2110	13956
2627	2111	13954
2628	2112	13957
2629	2113	13956
2630	2114	13956
2631	2114	13956
2632	2115	13955
2633	2116	13953
2634	2117	13952
2635	2118	13951
2636	2118	13950
2637	2119	13949
2638	2120	13948
2639	2121	13947
2640	2121	13946
2641	2122	13945
2642	2123	13944
2643	2124	13943
2644	2124	13941
2645	2125	13940
2646	2126	13939
2647	2126	13937
2648	2127	13936
2649	2128	13934
2650	2129	13934
2651	2130	13933
2652	2130	13933
2653	2131	13931
2654	2132	13930
2655	2133	13928
2656	2133	13927
2657	2134	13926
2658	2135	13925
2659	2136	13924
2660	2136	13923
2661	2137	13922
2662	2138	13921
2663	2139	13919
2664	2139	13918
2665	2140	13917
2666	2141	13915
2667	2142	13915
2668	2142	13915
2669	2143	13913
2670	2144	13911
2671	2145	13910
2672	2145	13909
2673	2146	13909
2674	2147	13908
2675	2148	13907
2676	2148	13906
2677	2149	13905
2678	2150	13904
2679	2151	13902
2680	2151	13901
2681	2152	13900
2682	2153	13899
2683	2154	13898
2684	2154	13897
2685	2155	13896
2686	2156	13894
2687	2157	13894
2688	2158	13893
2689	2158	13892
2690	2159	13891
2691	2160	13893
2692	2161	13892
2693	2162	13891
2694	2163	13891
2695	2164	13890
2696	2165	13890
2697	2166	13890
2698	2166	13890
2699	2167	13888
2700	2168	13887
2701	2169	13886
2702	2169	13885
2703	2170	13883
2704	2171	13885
2705	2172	13884
2706	2173	13882
2707	2174	13883
2708	2174	13881
2709	2175	13880
2710	2176	13880
2711	2177	13879
2712	2177	13877
2713	2178	13876
2714	2179	13876
2715	2180	13879
2716	2181	13877
2717	2182	13877
2718	2183	13875
2719	2183	13874
2720	2184	13872
2721	2185	13871
2722	2186	13870
2723	2187	13870
2724	2187	13868
2725	2188	13867
2726	2189	13865
2727	2189	13864
2728	2190	13864
2729	2191	13862
2730	2192	13861
2731	2193	13861
2732	2193	13859
2733	2194	13858
2734	2195	13856
2735	2195	13855
2736	2196	13854
2737	2197	13854
2738	2198	13852
2739	2198	13851
2740	2199	13850
2741	2200	13849
2742	2201	13847
2743	2201	13846
2744	2202	13845
2745	2203	13842
2746	2203	13841
2747	2204	13840
2748	2205	13839
2749	2206	13839
2750	2207	13839
2751	2207	13838
2752	2208	13836
2753	2209	13835
2754	2210	13833
2755	2210	13833
2756	2211	13832
2757	2212	13831
2758	2213	13830
2759	2213	13828
2760	2214	13827
2761	2215	13826
2762	2216	13826
2763	2217	13826
2764	2217	13825
2765	2218	13824
2766	2219	13823
2767	2220	13823
2768	2221	13821
2769	2222	13821
2770	2222	13820
2771	2223	13820
2772	2224	13819
2773	2225	13818
2774	2225	13817
2775	2227	13819
2776	2228	13818
2777	2228	13817
2778	2229	13815
2779	2230	13814
2780	2230	13813
2781	2231	13812
2782	2232	13811
2783	2233	13811
2784	2234	13809
2785	2234	13807
2786	2235	13806
2787	2236	13805
2788	2236	13803
2789	2237	13803
2790	2238	13802
2791	2239	13800
2792	2239	13799
2793	2240	13798
2794	2241	13798
2795	2242	13797
2796	2243	13796
2797	2243	13795
2798	2244	13794
2799	2245	13794
2800	2246	13792
2801	2247	13791
2802	2247	13790
2803	2248	13789
2804	2249	13788
2805	2250	13791
2806	2251	13790
2807	2252	13788
2808	2252	13787
2809	2253	13786
2810	2254	13785
2811	2255	13784
2812	2255	13783
2813	2256	13782
2814	2257	13781
2815	2258	13780
2816	2258	13778
2817	2259	13778
2818	2260	13777
2819	2261	13776
2820	2262	13775
2821	2262	13773
2822	2263	13772
2823	2264	13771
2824	2264	13769
2825	2265	13768
2826	2266	13767
2827	2267	13766
2828	2267	13764
2829	2268	13763
2830	2269	13762
2831	2269	13760
2832	2270	13759
2833	2271	13758
2834	2272	13757
2835	2272	13756
2836	2273	13754
2837	2274	13754
2838	2275	13752
2839	2276	13752
2840	2276	13752
2841	2277	13751
2842	2279	13753
2843	2279	13752
2844	2280	13751
2845	2281	13750
2846	2282	13749
2847	2282	13747
2848	2284	13751
2849	2284	13749
2850	2285	13749
2851	2286	13747
2852	2287	13746
2853	2287	13745
2854	2289	13748
2855	2290	13746
2856	2290	13745
2857	2291	13743
2858	2292	13741
2859	2292	13740
2860	2293	13740
2861	2294	13738
2862	2295	13737
2863	2295	13737
2864	2296	13736
2865	2297	13734
2866	2298	13733
2867	2298	13732
2868	2299	13730
2869	2300	13729
2870	2301	13728
2871	2301	13726
2872	2302	13724
2873	2303	13724
2874	2304	13723
2875	2304	13722
2876	2305	13721
2877	2306	13720
2878	2307	13719
2879	2307	13718
2880	2308	13718
2881	2309	13717
2882	2310	13716
2883	2311	13719
2884	2312	13717
2885	2313	13716
2886	2313	13714
2887	2314	13713
2888	2315	13712
2889	2316	13712
2890	2316	13711
2891	2317	13711
2892	2318	13710
2893	2319	13709
2894	2320	13708
2895	2320	13707
2896	2321	13706
2897	2322	13705
2898	2323	13705
2899	2324	13704
2900	2324	13703
2901	2326	13706
2902	2327	13705
2903	2327	13704
2904	2328	13703
2905	2329	13701
2906	2330	13700
2907	2330	13699
2908	2331	13698
2909	2332	13697
2910	2333	13696
2911	2333	13694
2912	2334	13693
2913	2335	13692
2914	2336	13691
2915	2336	13690
2916	2337	13689
2917	2338	13688
2918	2339	13687
2919	2339	13687
2920	2340	13685
2921	2341	13684
2922	2342	13683
2923	2342	13682
2924	2343	13680
2925	2344	13679
2926	2345	13678
2927	2345	13677
2928	2346	13675
2929	2347	13674
2930	2347	13673
2931	2348	13672
2932	2350	13677
2933	2351	13676
2934	2351	13674
2935	2352	13674
2936	2353	13673
2937	2354	13672
2938	2355	13671
2939	2355	13669
2940	2356	13669
2941	2357	13668
2942	2358	13667
2943	2358	13665
2944	2359	13663
2945	2360	13662
2946	2361	13662
2947	2361	13660
2948	2362	13660
2949	2363	13658
2950	2364	13658
2951	2364	13657
2952	2365	13656
2953	2366	13655
2954	2367	13653
2955	2367	13652
2956	2368	13650
2957	2369	13649
2958	2370	13651
2959	2371	13649
2960	2372	13652
2961	2373	13651
2962	2374	13650
2963	2374	13650
2964	2375	13648
2965	2376	13647
2966	2377	13646
2967	2378	13646
2968	2378	13645
2969	2379	13644
2970	2380	13643
2971	2381	13642
2972	2382	13642
2973	2383	13644
2974	2384	13643
2975	2384	13642
2976	2385	13640
2977	2386	13640
2978	2387	13638
2979	2387	13637
2980	2388	13636
2981	2389	13635
2982	2390	13634
2983	2390	13633
2984	2391	13631
2985	2392	13630
2986	2392	13629
2987	2393	13629
2988	2394	13627
2989	2395	13630
2990	2396	13629
2991	2397	13628
2992	2398	13627
2993	2399	13626
2994	2399	13625
2995	2400	13624
2996	2401	13622
2997	2402	13622
2998	2402	13621
2999	2403	13619
3000	2404	13617
3001	2404	13616
3002	2405	13615
3003	2406	13614
3004	2407	13613
3005	2407	13612
3006	2408	13612
3007	2409	13611
3008	2410	13610
3009	2410	13608
3010	2411	13607
3011	2412	13605
3012	2413	13604
3013	2413	13603
3014	2414	13602
3015	2415	13604
3016	2416	13603
3017	2417	13601
3018	2417	13600
3019	2418	13599
3020	2419	13597
3021	2420	13597
3022	2421	13600
3023	2422	13599
3024	2423	13599
3025	2424	13598
3026	2425	13597
3027	2425	13596
3028	2426	13595
3029	2427	13594
3030	2428	13593
3031	2428	13592
3032	2429	13591
3033	2430	13590
3034	2431	13590
3035	2432	13591
3036	2433	13590
3037	2434	13590
3038	2434	13589
3039	2436	13592
3040	2437	13591
3041	2437	13590
3042	2438	13589
3043	2439	13589
3044	2440	13587
3045	2440	13586
3046	2441	13584
3047	2442	13583
3048	2443	13583
3049	2444	13583
3050	2444	13582
3051	2445	13581
3052	2446	13579
3053	2447	13578
3054	2447	13577
3055	2448	13575
3056	2449	13574
3057	2449	13573
3058	2451	13574
3059	2451	13573
3060	2452	13572
3061	2453	13571
3062	2454	13570
3063	2454	13569
3064	2455	13568
3065	2456	13567
3066	2457	13566
3067	2457	13565
3068	2458	13563
3069	2459	13562
3070	2460	13561
3071	2460	13560
3072	2461	13558
3073	2462	13558
3074	2463	13557
3075	2463	13556
3076	2464	13554
3077	2466	13557
3078	2466	13556
3079	2467	13556
3080	2468	13558
3081	2469	13556
3082	2470	13555
3083	2471	13555
3084	2472	13555
3085	2472	13553
3086	2474	13556
3087	2475	13555
3088	2475	13554
3089	2476	13553
3090	2477	13552
3091	2478	13550
3092	2478	13549
3093	2479	13548
3094	2480	13547
3095	2480	13545
3096	2482	13547
3097	2482	13546
3098	2483	13545
3099	2484	13544
3100	2485	13544
3101	2486	13542
3102	2486	13541
3103	2487	13541
3104	2488	13540
3105	2489	13539
3106	2490	13538
3107	2490	13537
3108	2491	13536
3109	2492	13535
3110	2492	13533
3111	2494	13535
3112	2494	13533
3113	2495	13532
3114	2496	13531
3115	2497	13530
3116	2497	13529
3117	2498	13528
3118	2499	13526
3119	2499	13525
3120	2500	13524
3121	2501	13523
3122	2502	13522
3123	2503	13521
3124	2503	13519
3125	2504	13518
3126	2504	13516
3127	2505	13515
3128	2506	13514
3129	2507	13512
3130	2507	13510
3131	2508	13509
3132	2509	13508
3133	2510	13507
3134	2511	13510
3135	2512	13509
3136	2513	13511
3137	2514	13510
3138	2515	13510
3139	2515	13508
3140	2516	13507
3141	2517	13506
3142	2518	13505
3143	2518	13505
3144	2519	13503
3145	2520	13502
3146	2521	13501
3147	2522	13503
3148	2523	13502
3149	2524	13504
3150	2525	13503
3151	2526	13502
3152	2526	13501
3153	2527	13501
3154	2528	13499
3155	2529	13498
3156	2529	13497
3157	2530	13495
3158	2531	13494
3159	2532	13493
3160	2532	13492
3161	2533	13491
3162	2534	13490
3163	2535	13489
3164	2535	13488
3165	2536	13487
3166	2537	13486
3167	2538	13485
3168	2538	13484
3169	2539	13483
3170	2540	13481
3171	2541	13480
3172	2541	13479
3173	2542	13478
3174	2543	13477
3175	2544	13476
3176	2544	13475
3177	2545	13473
3178	2546	13472
3179	2547	13472
3180	2547	13470
3181	2548	13469
3182	2549	13467
3183	2549	13466
3184	2550	13464
3185	2551	13464
3186	2552	13464
3187	2553	13463
3188	2553	13462
3189	2554	13462
3190	2555	13461
3191	2556	13460
3192	2556	13458
3193	2557	13458
3194	2558	13456
3195	2559	13455
3196	2559	13454
3197	2560	13453
3198	2561	13452
3199	2562	13451
3200	2563	13451
3201	2563	13450
3202	2564	13449
3203	2565	13448
3204	2566	13447
3205	2566	13446
3206	2567	13445
3207	2568	13444
3208	2569	13443
3209	2569	13442
3210	2570	13440
3211	2571	13440
3212	2572	13439
3213	2573	13438
3214	2573	13437
3215	2574	13435
3216	2575	13437
3217	2576	13436
3218	2577	13436
3219	2578	13435
3220	2579	13434
3221	2579	13433
3222	2580	13433
3223	2581	13432
3224	2582	13430
3225	2582	13430
3226	2583	13429
3227	2584	13428
3228	2585	13427
3229	2585	13426
3230	2586	13425
3231	2587	13424
3232	2588	13422
3233	2588	13421
3234	2589	13419
3235	2590	13419
3236	2591	13421
3237	2592	13421
3238	2593	13420
3239	2594	13418
3240	2594	13418
3241	2595	13418
3242	2596	13417
3243	2597	13416
3244	2598	13415
3245	2598	13414
3246	2599	13413
3247	2600	13411
3248	2601	13410
3249	2601	13409
3250	2602	13407
3251	2603	13406
3252	2604	13406
3253	2604	13405
3254	2605	13404
3255	2606	13403
3256	2607	13402
3257	2607	13401
3258	2608	13400
3259	2609	13398
3260	2610	13397
3261	2610	13396
3262	2611	13394
3263	2612	13394
3264	2613	13393
3265	2613	13392
3266	2615	13393
3267	2615	13392
3268	2616	13394
3269	2617	13393
3270	2618	13392
3271	2619	13391
3272	2620	13390
3273	2620	13389
3274	2621	13388
3275	2622	13387
3276	2623	13385
3277	2623	13384
3278	2624	13382
3279	2625	13381
3280	2625	13380
3281	2626	13379
3282	2627	13377
3283	2627	13376
3284	2628	13375
3285	2629	13374
3286	2630	13373
3287	2631	13373
3288	2631	13372
3289	2632	13371
3290	2633	13370
3291	2634	13369
3292	2635	13368
3293	2635	13368
3294	2636	13366
3295	2637	13365
3296	2638	13364
3297	2638	13363
3298	2640	13365
3299	2640	13364
3300	2641	13363
3301	2642	13362
3302	2643	13362
3303	2644	13361
3304	2644	13360
3305	2645	13359
3306	2646	13357
3307	2647	13357
3308	2647	13356
3309	2648	13355
3310	2649	13355
3311	2650	13354
3312	2651	13353
3313	2652	13352
3314	2652	13351
3315	2653	13351
3316	2654	13349
3317	2654	13348
3318	2655	13347
3319	2656	13345
3320	2657	13344
3321	2657	13343
3322	2658	13342
3323	2659	13340
3324	2660	13340
3325	2660	13339
3326	2661	13338
3327	2662	13337
3328	2663	13337
3329	2663	13335
3330	2664	13334
3331	2665	13333
3332	2666	13332
3333	2666	13331
3334	2667	13330
3335	2668	13328
3336	2669	13329
3337	2670	13328
3338	2670	13326
3339	2671	13325
3340	2672	13324
3341	2673	13326
3342	2674	13325
3343	2675	13324
3344	2675	13323
3345	2676	13322
3346	2677	13321
3347	2678	13321
3348	2678	13319
3349	2679	13318
3350	2680	13318
3351	2681	13317
3352	2682	13317
3353	2682	13315
3354	2683	13314
3355	2684	13312
3356	2685	13314
3357	2686	13313
