iter	RMSE
1513	0.1026156963
1514	0.1025957453
1515	0.1025888292
1516	0.1025766616
1517	0.1025593506
1518	0.1025546457
1519	0.1025392558
1520	0.1025267459
1521	0.1024993136
1522	0.1024753127
1523	0.1024706484
1524	0.1024524463
1525	0.1024299817
1526	0.1024253657
1527	0.1024140329
1528	0.1023947803
1529	0.1023682856
1530	0.1023593617
1531	0.1023389637
1532	0.1023208575
1533	0.1022946782
1534	0.1022666186
1535	0.1022407489
1536	0.1022331569
1537	0.1022053257
1538	0.1021735991
1539	0.102136956
1540	0.1021163151
1541	0.1020990754
1542	0.1020780403
1543	0.1020521134
1544	0.1020477637
1545	0.1020187099
1546	0.1020025162
1547	0.101977266
1548	0.1019540746
1549	0.1019344952
1550	0.1019204781
1551	0.1018849138
1552	0.1018657937
1553	0.1018613015
1554	0.1018507776
1555	0.1018201628
1556	0.1017990995
1557	0.1017757859
1558	0.1017608958
1559	0.1017357246
1560	0.1017188524
1561	0.1016963838
1562	0.101683487
1563	0.1016661703
1564	0.1016516711
1565	0.1016359505
1566	0.101622678
1567	0.1015978093
1568	0.1015802361
1569	0.1015520864
1570	0.1015274452
1571	0.1014953805
1572	0.1014735111
1573	0.1014550896
1574	0.1014279419
1575	0.1014198956
1576	0.101410045
1577	0.1013774405
1578	0.1013467653
1579	0.101339335
1580	0.1013209745
1581	0.1013061465
1582	0.1012892557
1583	0.1012723748
1584	0.1012527021
1585	0.1012298296
1586	0.1012170485
1587	0.1011941254
1588	0.1011749359
1589	0.1011591515
1590	0.1011426038
1591	0.1011154539
1592	0.1011016147
1593	0.1010773594
1594	0.1010672144
1595	0.1010377325
1596	0.1010052974
1597	0.1009869264
1598	0.1009663569
1599	0.100949382
1600	0.1009347514
1601	0.1009177771
1602	0.1009036073
1603	0.1008732941
1604	0.10085909
1605	0.1008436544
1606	0.1008176724
1607	0.1008030949
1608	0.1007930614
1609	0.1007688324
1610	0.1007557246
1611	0.1007448599
1612	0.1007264037
1613	0.1007022605
1614	0.1006766096
1615	0.1006595307
1616	0.1006405716
1617	0.1006159974
1618	0.1005863852
1619	0.1005709541
1620	0.1005401732
1621	0.1005186148
1622	0.1004948961
1623	0.1004851686
1624	0.1004590732
1625	0.1004491985
1626	0.1004450509
1627	0.1004379708
1628	0.1004291633
1629	0.100400486
1630	0.1003829554
1631	0.1003775698
1632	0.1003654189
1633	0.1003546189
1634	0.1003422262
1635	0.1003182629
1636	0.1003050234
1637	0.1002813557
1638	0.1002693274
1639	0.1002528723
1640	0.1002371239
1641	0.1002269623
1642	0.1002058228
1643	0.1001950667
1644	0.100184717
1645	0.1001755412
1646	0.1001513678
1647	0.1001240175
1648	0.1000987995
1649	0.1000801731
1650	0.1000641994
1651	0.1000415053
1652	0.1000283294
1653	0.1000095808
1654	0.09999659995
1655	0.09997974722
1656	0.09995250318
1657	0.09993466364
1658	0.09990658579
1659	0.09988313876
1660	0.09987279832
1661	0.09984601928
1662	0.09983420134
1663	0.09981369213
1664	0.09980232404
1665	0.0997885219
1666	0.09978474546
1667	0.09976751701
1668	0.09974288701
1669	0.09972847527
1670	0.0997027434
1671	0.09968008898
1672	0.09966701704
1673	0.09965642181
1674	0.09964140182
1675	0.09961742982
1676	0.09960655018
1677	0.09959662653
1678	0.0995768386
1679	0.09955176976
1680	0.09952532071
1681	0.09951483752
1682	0.09949203024
1683	0.09947334615
1684	0.09945561887
1685	0.09942863816
1686	0.09940853063
1687	0.09938823039
1688	0.09937808905
1689	0.09935602752
1690	0.09933312676
1691	0.09931068081
1692	0.099291896
1693	0.0992710524
1694	0.09925474573
1695	0.09923344754
1696	0.09921562431
1697	0.099211815
1698	0.09920616466
1699	0.0991944461
1700	0.09917716922
1701	0.09915852854
1702	0.09913888772
1703	0.09912509866
1704	0.09911248045
1705	0.09909683308
1706	0.09908054939
1707	0.0990518776
1708	0.09903290062
1709	0.09901098412
1710	0.0989857102
1711	0.09895868946
1712	0.09894679194
1713	0.09892943704
1714	0.09892427997
1715	0.09890854123
1716	0.09889227594
1717	0.09887960222
1718	0.09885370018
1719	0.09883378931
1720	0.09880452088
1721	0.0987889548
1722	0.09876806108
1723	0.0987526226
1724	0.09874140117
1725	0.09872913165
1726	0.09872437309
1727	0.09871152813
1728	0.09869579474
1729	0.09867906704
1730	0.09866215431
1731	0.09864618655
1732	0.09863317158
1733	0.09861005303
1734	0.09858855389
1735	0.09856601282
1736	0.09855317429
1737	0.098535953
1738	0.09852523179
1739	0.09850541633
1740	0.09849026066
1741	0.09846583864
1742	0.09845644519
1743	0.09844092449
1744	0.09843197035
1745	0.09840221858
1746	0.09838116785
1747	0.09835992796
1748	0.09835009868
1749	0.09833048987
1750	0.09831021514
1751	0.09829276668
1752	0.0982685637
1753	0.09825845211
1754	0.09824325485
1755	0.09823115992
1756	0.09820390492
1757	0.09817675663
1758	0.09815906677
1759	0.09813814979
1760	0.098118335
1761	0.098098257
1762	0.09807826009
1763	0.09806618805
1764	0.09804961767
1765	0.09802865042
1766	0.09800589331
1767	0.09798295604
1768	0.09797208746
1769	0.09796473307
1770	0.09795922303
1771	0.09794219756
1772	0.09791956181
1773	0.09791199509
1774	0.09788738253
1775	0.09785907852
1776	0.09783565445
1777	0.0978251378
1778	0.0978187184
1779	0.0978077751
1780	0.09779825458
1781	0.09778023231
1782	0.09775005235
1783	0.09773293018
1784	0.09771088893
1785	0.09770020823
1786	0.09769537463
1787	0.09767770953
1788	0.09765018227
1789	0.0976367685
1790	0.09761986196
1791	0.09760081309
1792	0.09758838043
1793	0.09756981383
1794	0.09755234751
1795	0.09753688023
1796	0.09752625264
1797	0.09750882842
1798	0.0974878294
1799	0.09746720668
1800	0.09745268799
1801	0.0974369892
1802	0.09743165436
1803	0.09741208663
1804	0.09739447727
1805	0.09739080563
1806	0.09737757762
1807	0.09735445326
1808	0.09734157497
1809	0.0973263942
1810	0.09730408338
1811	0.09728417309
1812	0.09725394554
1813	0.09724339378
1814	0.0972338522
1815	0.09721398562
1816	0.09719917455
1817	0.09718960526
1818	0.09716689569
1819	0.09716046899
1820	0.09714572469
1821	0.09712877301
1822	0.09711586756
1823	0.09710095957
1824	0.09707969134
1825	0.09706880377
1826	0.09705284458
1827	0.09704214227
1828	0.09703903659
1829	0.09702610281
1830	0.09700841123
1831	0.09699201773
1832	0.09696529953
1833	0.09694474446
1834	0.09692967809
1835	0.09691800274
1836	0.09689437953
1837	0.09687383002
1838	0.09685350679
1839	0.09683764384
1840	0.09683329433
1841	0.09682386061
1842	0.09679817106
1843	0.09677826973
1844	0.09676485054
1845	0.09673893669
1846	0.09673572202
1847	0.09671518733
1848	0.09669948973
1849	0.09668050487
1850	0.09666254089
1851	0.09663971246
1852	0.09661935667
1853	0.09661309167
1854	0.09658772692
1855	0.09657577871
1856	0.0965472381
1857	0.0965244998
1858	0.09651349511
1859	0.09649790159
1860	0.09647929705
1861	0.09647196962
1862	0.09645255708
1863	0.09643646463
1864	0.09641553694
1865	0.09639613121
1866	0.09636327135
1867	0.09634936509
1868	0.096329462
1869	0.09630905387
1870	0.09629982739
1871	0.09626983397
1872	0.09625129503
1873	0.09623737881
1874	0.09622804097
1875	0.09620345319
1876	0.09618884605
1877	0.09618340367
1878	0.096163781
1879	0.09615416544
1880	0.09613933257
1881	0.09612891138
1882	0.09610768003
1883	0.09608607429
1884	0.0960633958
1885	0.09603335039
1886	0.0960121666
1887	0.09598922987
1888	0.09596811919
1889	0.09595559485
1890	0.09593724445
1891	0.09592963091
1892	0.09590936665
1893	0.09589305203
1894	0.09587248188
1895	0.09585758337
1896	0.09583726008
1897	0.09581635349
1898	0.09580383707
1899	0.09578573854
1900	0.09576455326
1901	0.09575701762
1902	0.09574465981
1903	0.09572743942
1904	0.09570557788
1905	0.09568812513
1906	0.09567260408
1907	0.09564837846
1908	0.09562903875
1909	0.09561451958
1910	0.09559617294
1911	0.09557693827
1912	0.09555237267
1913	0.09553176003
1914	0.09552336989
1915	0.09550107637
1916	0.0954813249
1917	0.09546345706
1918	0.09544704748
1919	0.09542571881
1920	0.09542103326
1921	0.09539801073
1922	0.09539303417
1923	0.09537489262
1924	0.09535250491
1925	0.09534283831
1926	0.09532390009
1927	0.09530457569
1928	0.09528845332
1929	0.09527915246
1930	0.09526550432
1931	0.09524471989
1932	0.09522848673
1933	0.09520312567
1934	0.09519325141
1935	0.0951736149
1936	0.09515597374
1937	0.0951495695
1938	0.09512513794
1939	0.09510994883
1940	0.09510133205
1941	0.09508311009
1942	0.09507408599
1943	0.09505058234
1944	0.09503204258
1945	0.09501471341
1946	0.09499337408
1947	0.0949888744
1948	0.09497585079
1949	0.09496310882
1950	0.09495815239
1951	0.09494911488
1952	0.09493135626
1953	0.09492237938
1954	0.09490936371
1955	0.09489615683
1956	0.09489130969
1957	0.09488262625
1958	0.09486883356
1959	0.09484848837
1960	0.09482846287
1961	0.09480349382
1962	0.09478854442
1963	0.09477662391
1964	0.09475695698
1965	0.09474033117
1966	0.09472136864
1967	0.09471517796
1968	0.09469992194
1969	0.09469264186
1970	0.09468668168
1971	0.09466689749
1972	0.09464759947
1973	0.09463243015
1974	0.09461322103
1975	0.09459546811
1976	0.09457474953
1977	0.09454820316
1978	0.09454330144
1979	0.09452731064
1980	0.09451001802
1981	0.09448377689
1982	0.09445953826
1983	0.09444033992
1984	0.09442794145
1985	0.09440928519
1986	0.09439207719
1987	0.09437395624
1988	0.09436359333
1989	0.09436072873
1990	0.09434153238
1991	0.09433273477
1992	0.09430146407
1993	0.09428143893
1994	0.09426358811
1995	0.09425050452
1996	0.09423059818
1997	0.09422024468
1998	0.09420851379
1999	0.09418925726
2000	0.0941756592
2001	0.09415107106
2002	0.09413221259
2003	0.09411582231
2004	0.09411298407
2005	0.09409508742
2006	0.09407655929
2007	0.09406071128
2008	0.09405208215
2009	0.09402085626
2010	0.09399371238
2011	0.0939813823
2012	0.09397672501
2013	0.0939618015
2014	0.09394340442
2015	0.09392543556
2016	0.09391570404
2017	0.09390970822
2018	0.09389732251
2019	0.09389035184
2020	0.09387543254
2021	0.09385740806
2022	0.09383863609
2023	0.09382607883
2024	0.09381253186
2025	0.09379492392
2026	0.09377749282
2027	0.09376274025
2028	0.09374476323
2029	0.09373860589
2030	0.09371213247
2031	0.09370353589
2032	0.09369402632
2033	0.09367515502
2034	0.09366033275
2035	0.09364147489
2036	0.09362250142
2037	0.09360390363
2038	0.09359781941
2039	0.09358956983
2040	0.09357185663
2041	0.09356333035
2042	0.09354703017
2043	0.09354286364
2044	0.09353854352
2045	0.09352767533
2046	0.09351498855
2047	0.09349923718
2048	0.09347986399
2049	0.09345173479
2050	0.09344330678
2051	0.09343661059
2052	0.09341449868
2053	0.0933966239
2054	0.09337705363
2055	0.09335990536
2056	0.09333922485
2057	0.09331428962
2058	0.09329753853
2059	0.0932816082
2060	0.09326243921
2061	0.09325685679
2062	0.09323342545
2063	0.09321529162
2064	0.09319582473
2065	0.09318123333
2066	0.09317459611
2067	0.09315919011
2068	0.09315438727
2069	0.09313905556
2070	0.09312424687
2071	0.09310797025
2072	0.09309005937
2073	0.09308607049
2074	0.09307424588
2075	0.09306580093
2076	0.09305042398
2077	0.09303189752
2078	0.09301461002
2079	0.09299630346
2080	0.09298343954
2081	0.09296532809
2082	0.09294530374
2083	0.09293091803
2084	0.09292431822
2085	0.09290508113
2086	0.09289823368
2087	0.092883076
2088	0.09287434125
2089	0.09285311036
2090	0.09283640996
2091	0.09282314171
2092	0.09280406563
2093	0.09278533554
2094	0.09277720957
2095	0.09276534685
2096	0.0927607849
2097	0.092757443
2098	0.09273634916
2099	0.0927281492
2100	0.09270748964
2101	0.09268921592
2102	0.09267223517
2103	0.09265662013
2104	0.09265146663
2105	0.09263335978
2106	0.09261870124
2107	0.09260931209
2108	0.09259262004
2109	0.09257079333
2110	0.09254750803
2111	0.09253647656
2112	0.09251939017
2113	0.09250782192
2114	0.09249607605
2115	0.09247784682
2116	0.09247301858
2117	0.09245620111
2118	0.09243154254
2119	0.0924188659
2120	0.09239881485
2121	0.09238646642
2122	0.09238338675
2123	0.09236702321
2124	0.09236366566
2125	0.09236065711
2126	0.09234281354
2127	0.09233098746
2128	0.09231173571
2129	0.09229691398
2130	0.0922756757
2131	0.0922724118
2132	0.09225595339
2133	0.09224523565
2134	0.09224221708
2135	0.0922316699
2136	0.09220770937
2137	0.09220445685
2138	0.09218848628
2139	0.09216743294
2140	0.09214295084
2141	0.09212549852
2142	0.09211751152
2143	0.09209810447
2144	0.09207551938
2145	0.09206804128
2146	0.09205311428
2147	0.09204077217
2148	0.09203247207
2149	0.09202530219
2150	0.09202259755
2151	0.09201938738
2152	0.0920048609
2153	0.09199051686
2154	0.09197054039
2155	0.0919490031
2156	0.09193685769
2157	0.09192782036
2158	0.09192151243
2159	0.09190950346
2160	0.09190630943
2161	0.09190092265
2162	0.09188716761
2163	0.09187530572
2164	0.09185712861
2165	0.09183526762
2166	0.09182070315
2167	0.09181216632
2168	0.09180814659
2169	0.09179349981
2170	0.09177571741
2171	0.09176915406
2172	0.09176625787
2173	0.09175245432
2174	0.09174878133
2175	0.09172828426
2176	0.09171127553
2177	0.09169045672
2178	0.09167016977
2179	0.0916511739
2180	0.09163478185
2181	0.09162510487
2182	0.0916030415
2183	0.09159106406
2184	0.09157072054
2185	0.09155702315
2186	0.09154192504
2187	0.09152103766
2188	0.09151078529
2189	0.09150742314
2190	0.09148588634
2191	0.09147183903
2192	0.09145507284
2193	0.09143936003
2194	0.09142013303
2195	0.0913984078
2196	0.09138900988
2197	0.09138012917
2198	0.09137209426
2199	0.09136174764
2200	0.09134546573
2201	0.09132185563
2202	0.09131826466
2203	0.09130237987
2204	0.09128833942
2205	0.09127995248
2206	0.0912580161
2207	0.09125021822
2208	0.0912461068
2209	0.0912278074
2210	0.09120193131
2211	0.09119917936
2212	0.09117818373
2213	0.09116441756
2214	0.09114830882
2215	0.09114568601
2216	0.09114309708
2217	0.09112491637
2218	0.09110910983
2219	0.09109818576
2220	0.09109570955
2221	0.0910844246
2222	0.09106731917
2223	0.09106208086
2224	0.09104593905
2225	0.09103317719
2226	0.09102986512
2227	0.09102244659
2228	0.09101616927
2229	0.090999639
2230	0.09097916664
2231	0.09097055511
2232	0.09095714692
2233	0.09094076158
2234	0.09092673937
2235	0.09091495326
2236	0.0909025033
2237	0.09089457188
2238	0.09087331954
2239	0.09086303983
2240	0.09084769872
2241	0.09083890462
2242	0.09082548695
2243	0.09080756517
2244	0.09078620862
2245	0.0907721115
2246	0.09075642468
2247	0.09075401324
2248	0.09074098914
2249	0.09073836735
2250	0.09072396864
2251	0.09071235668
2252	0.09070277205
2253	0.09068505422
2254	0.0906775354
2255	0.09067167865
2256	0.09065390735
2257	0.09062785805
2258	0.09061450362
2259	0.09060667556
2260	0.09058409735
2261	0.09057469146
2262	0.09055492157
2263	0.09053731414
2264	0.09052018446
2265	0.09050949935
2266	0.09050777484
2267	0.09048683767
2268	0.09047207208
2269	0.09046336577
2270	0.09045017628
2271	0.09043756762
2272	0.09041184366
2273	0.09039769574
2274	0.09037311302
2275	0.09035398974
2276	0.0903355629
2277	0.09031583745
2278	0.09030666301
2279	0.09030081687
2280	0.09028483704
2281	0.09026590219
2282	0.0902492126
2283	0.09023952563
2284	0.09023645399
2285	0.09022457308
2286	0.09021327373
2287	0.09019534477
2288	0.09017861259
2289	0.09016866871
2290	0.09015667587
2291	0.09014155109
2292	0.0901231694
2293	0.09011920329
2294	0.09010857877
2295	0.09010074747
2296	0.09007809825
2297	0.09007382769
2298	0.09005465733
2299	0.09005146108
2300	0.09003689872
2301	0.09002233359
2302	0.09000972166
2303	0.08998650762
2304	0.08997797873
2305	0.08997511879
2306	0.0899564943
2307	0.08993810168
2308	0.08991390215
2309	0.08989743699
2310	0.08988984797
2311	0.08986962999
2312	0.08986730934
2313	0.08985200478
2314	0.08984684091
2315	0.08983850554
2316	0.08981943058
2317	0.08980894131
2318	0.08979324015
2319	0.08978125983
2320	0.08976743538
2321	0.08974937963
2322	0.08973796923
2323	0.08971740783
2324	0.08970616738
2325	0.08969156814
2326	0.08966953912
2327	0.08966675811
2328	0.08965063992
2329	0.08964764019
2330	0.08963297792
2331	0.08961007467
2332	0.0895990922
2333	0.0895856122
2334	0.08957416583
2335	0.0895708811
2336	0.08955574391
2337	0.08954186239
2338	0.08953112408
2339	0.0895188715
2340	0.08950564397
2341	0.08949231871
2342	0.0894703248
2343	0.08946090997
2344	0.08944843867
2345	0.08943532818
2346	0.08942801167
2347	0.08941852986
2348	0.08940071006
2349	0.08938942762
2350	0.08938414789
2351	0.08937573372
2352	0.0893696663
2353	0.08935316492
2354	0.08934125246
2355	0.08933125993
2356	0.08932329523
2357	0.08930775419
2358	0.0892917934
2359	0.08927251365
2360	0.08925510807
2361	0.08923352013
2362	0.08921288037
2363	0.08920571334
2364	0.08920327412
2365	0.08919267678
2366	0.08918209057
2367	0.08916661959
2368	0.08915342497
2369	0.08913777913
2370	0.08913383927
2371	0.08911508029
2372	0.08911269727
2373	0.08909815769
2374	0.08908982437
2375	0.08907094164
2376	0.08905355148
2377	0.08905087267
2378	0.0890401013
2379	0.0890179453
2380	0.08901336818
2381	0.08899737962
2382	0.08899483164
2383	0.08898451571
2384	0.08897046047
2385	0.08896211313
2386	0.08894349462
2387	0.08893387322
2388	0.08891736565
2389	0.08890418562
2390	0.088899843
2391	0.08888144452
2392	0.08887097333
2393	0.08886232923
2394	0.08885257989
2395	0.08884748861
2396	0.08882922662
2397	0.08881589805
2398	0.08880310808
2399	0.08879492
2400	0.08877794494
2401	0.08876601501
2402	0.08874856705
2403	0.08873800742
2404	0.08872937958
2405	0.08871226732
2406	0.08869878886
2407	0.08867777246
2408	0.08867008683
2409	0.08865053901
2410	0.08863081275
2411	0.08861792138
2412	0.08859811813
2413	0.08858831435
2414	0.08856945456
2415	0.08855182076
2416	0.08854905789
2417	0.08853175235
2418	0.08852432925
2419	0.08850492494
2420	0.08849186227
2421	0.08848482196
2422	0.08847322718
2423	0.08845424544
2424	0.08844293096
2425	0.0884285425
2426	0.08841646727
2427	0.08839851543
2428	0.08838960555
2429	0.08837386467
2430	0.08836897407
2431	0.08835900229
2432	0.08834787397
2433	0.08833541596
2434	0.08831901267
2435	0.0883167439
2436	0.0882930022
2437	0.08828505283
2438	0.08826637731
2439	0.08826067106
2440	0.08825341739
2441	0.08824908436
2442	0.08823683876
2443	0.08822158064
2444	0.08820641776
2445	0.08818356151
2446	0.08816377396
2447	0.08815617791
2448	0.08815179127
2449	0.0881308778
2450	0.08810914207
2451	0.08809853531
2452	0.08808688038
2453	0.08806925435
2454	0.08806129705
2455	0.08805090196
2456	0.08803395077
2457	0.08802038651
2458	0.08801811018
2459	0.08801176551
2460	0.08800631136
2461	0.08799178491
2462	0.08798497131
2463	0.08797060001
2464	0.08796818966
2465	0.08795118136
2466	0.08794675028
2467	0.08793396503
2468	0.08791298436
2469	0.08789421032
2470	0.08788561819
2471	0.08786930389
2472	0.08785498871
2473	0.08783793263
2474	0.08782941515
2475	0.08781780699
2476	0.08779883244
2477	0.08778876052
2478	0.08777835001
2479	0.08777112529
2480	0.08775836709
2481	0.08774282901
2482	0.08773702702
2483	0.08772912654
2484	0.08771273117
2485	0.0876965057
2486	0.08769077702
2487	0.08767743392
2488	0.08766695144
2489	0.08766462959
2490	0.087651971
2491	0.0876317573
2492	0.08762970705
2493	0.0876126471
2494	0.08760040393
2495	0.08758843468
2496	0.0875776822
2497	0.08756626295
2498	0.08755483057
2499	0.0875356434
2500	0.08753446798
2501	0.08751934508
2502	0.08750066623
2503	0.08749262308
2504	0.08747050865
2505	0.08746139918
2506	0.08744936049
2507	0.08744052637
2508	0.08742309036
2509	0.08741754707
2510	0.08740250999
2511	0.08739636516
2512	0.08738442063
2513	0.08737664373
2514	0.08736223453
2515	0.08736029534
2516	0.08733456614
2517	0.08733244197
2518	0.08732470158
2519	0.08730866347
2520	0.08729864881
2521	0.08729063837
2522	0.08726671168
2523	0.08726281052
2524	0.08724951383
2525	0.08724234866
2526	0.08723201623
2527	0.08721311125
2528	0.08720496862
2529	0.08719877407
2530	0.08718738257
2531	0.08717144572
2532	0.08715683674
2533	0.08715124389
2534	0.08713559502
2535	0.08711732268
2536	0.08711188095
2537	0.08708961522
2538	0.08706486209
2539	0.08704830161
2540	0.08704277698
2541	0.08704000222
2542	0.08702486466
2543	0.08700842107
2544	0.08699620481
2545	0.08697811146
2546	0.08697158551
2547	0.08695599031
2548	0.08693981899
2549	0.08692535908
2550	0.08691394452
2551	0.08690360333
2552	0.08689593844
2553	0.08688285492
2554	0.08686863602
2555	0.08685175464
2556	0.08684644607
2557	0.08683316588
2558	0.08682043534
2559	0.08680249791
2560	0.08678882843
2561	0.08677667518
2562	0.08675806135
2563	0.08675124692
2564	0.08674261024
2565	0.08672772973
2566	0.08671919475
2567	0.08671074493
2568	0.08670862099
2569	0.08668752449
2570	0.08666765297
2571	0.08665124766
2572	0.08663243775
2573	0.08662094778
2574	0.08661388376
2575	0.08659803135
2576	0.08657904352
2577	0.0865770177
2578	0.08656238378
2579	0.08655066671
2580	0.08652974781
2581	0.08651672307
2582	0.08650272055
2583	0.08648932692
2584	0.08648046916
2585	0.08647245964
2586	0.08645462185
2587	0.08645207539
2588	0.08644111617
2589	0.08642726281
2590	0.08641897568
2591	0.08641528362
2592	0.08641203528
2593	0.08640095014
2594	0.08638401644
2595	0.08637199735
2596	0.08636508262
2597	0.08634973959
2598	0.08633966559
2599	0.08632255881
2600	0.08631380527
2601	0.08629752299
2602	0.08629091162
2603	0.08628359987
2604	0.08626764611
2605	0.08626131337
2606	0.08625315503
2607	0.0862357501
2608	0.0862218042
2609	0.08621436517
2610	0.08619676304
2611	0.08617992294
2612	0.08615753536
2613	0.08615075379
2614	0.0861408417
2615	0.08612955711
2616	0.0861171843
2617	0.08610793427
2618	0.08609531734
2619	0.08607950647
2620	0.08606867067
2621	0.08606519598
2622	0.08605579925
2623	0.08604447731
2624	0.08604064767
2625	0.0860380667
2626	0.08602327732
2627	0.08600059117
2628	0.08599645343
2629	0.08597880953
2630	0.08595881753
2631	0.08594342102
2632	0.08593721724
2633	0.08592450482
2634	0.08590963251
2635	0.08590215395
2636	0.08589031844
2637	0.08587128278
2638	0.08585147667
2639	0.08583387467
2640	0.08582185206
2641	0.08581336397
2642	0.08580657121
2643	0.08578840368
2644	0.08578116525
2645	0.08576742792
2646	0.08575364261
2647	0.08573992305
2648	0.08571949697
2649	0.08570627613
2650	0.08568922251
2651	0.08567604736
2652	0.08566689761
2653	0.08566045406
2654	0.08564045002
2655	0.08563054203
2656	0.08562680662
2657	0.08560728679
2658	0.08559225672
2659	0.08556821439
2660	0.08556035678
2661	0.0855349847
2662	0.08552307497
2663	0.08551000789
2664	0.08549454174
2665	0.08546728224
2666	0.08545236437
2667	0.08544283483
2668	0.08543695459
2669	0.08543149661
2670	0.08540933068
2671	0.08540797503
2672	0.0853848716
2673	0.085374464
2674	0.08535494232
2675	0.08534180104
2676	0.08533990485
2677	0.08532874244
2678	0.08531821816
2679	0.08530724592
2680	0.08529179718
2681	0.08527140191
2682	0.08525982009
2683	0.08524414867
2684	0.08522852349
2685	0.08521266698
2686	0.08519739745
2687	0.08518972918
2688	0.08517480445
2689	0.08515822956
2690	0.08515317157
2691	0.08514057415
2692	0.08511673343
2693	0.08510999897
2694	0.08510833833
2695	0.08509175252
2696	0.08507500394
2697	0.08505791677
2698	0.08504181021
2699	0.08502903498
2700	0.08501954375
2701	0.08500280845
2702	0.0849875332
2703	0.08497534468
2704	0.084966769
2705	0.08494933377
2706	0.08494162684
2707	0.08491959648
2708	0.08490693462
2709	0.08489499245
2710	0.08487800392
2711	0.08486128517
2712	0.08484162999
2713	0.08483382834
2714	0.08482674272
2715	0.08482073351
2716	0.08480954528
2717	0.08480148485
2718	0.08478557601
2719	0.08477193888
2720	0.08475420194
2721	0.08474575564
2722	0.08473830601
2723	0.08472203418
2724	0.08470753618
2725	0.08468959496
2726	0.08467736886
2727	0.08465748433
2728	0.08464251107
2729	0.08463787907
2730	0.08462445287
2731	0.08461332907
2732	0.084601544
2733	0.08458524997
2734	0.08456987159
2735	0.08455570195
2736	0.08454940909
2737	0.08453760218
2738	0.08452946601
2739	0.08452425143
2740	0.08450822998
2741	0.08448762978
2742	0.08447314441
2743	0.08446351298
2744	0.08445767662
2745	0.08445585065
2746	0.08443739962
2747	0.08443491102
2748	0.0844187234
2749	0.08440444043
2750	0.08439033467
2751	0.0843859782
2752	0.08436851971
2753	0.08435308491
2754	0.08433578551
2755	0.08432943901
2756	0.08431613349
2757	0.08430497614
2758	0.08428640429
2759	0.08427309003
2760	0.08426083206
2761	0.08423896778
2762	0.08422305652
2763	0.08421042193
2764	0.08419726673
2765	0.0841822814
2766	0.08417165125
2767	0.0841668058
2768	0.08415154055
2769	0.08414095629
2770	0.08413381022
2771	0.08411814651
2772	0.08410403598
2773	0.08409288825
2774	0.08409047652
2775	0.08406991879
2776	0.08405626108
2777	0.08403545739
2778	0.08401451889
2779	0.0840069814
2780	0.08399063747
2781	0.08398103467
2782	0.08396996819
2783	0.08395771056
2784	0.08394537231
2785	0.08393213251
2786	0.08391882551
2787	0.08389447509
2788	0.08388407839
2789	0.08387764626
2790	0.08386084439
2791	0.08383889128
2792	0.0838209032
2793	0.08381468002
2794	0.0837988038
2795	0.08378810673
2796	0.08377648368
2797	0.08376413108
2798	0.08375591672
2799	0.08374971864
2800	0.0837427087
2801	0.08373140252
2802	0.08372016393
2803	0.08369922091
2804	0.0836854988
2805	0.08367736763
2806	0.08366474982
2807	0.083649189
2808	0.08364717432
2809	0.08363908626
2810	0.08362874744
2811	0.0836185746
2812	0.08360056154
2813	0.08359351015
2814	0.08358108354
2815	0.08357680679
2816	0.08357063065
2817	0.08356445348
2818	0.08354560817
2819	0.08353560282
2820	0.08352296885
2821	0.08351171667
2822	0.08350006407
2823	0.08348440983
2824	0.08346379321
2825	0.08344635155
2826	0.083440334
2827	0.08342190824
2828	0.08341223911
2829	0.08339191534
2830	0.08337938675
2831	0.0833668449
2832	0.08335936832
2833	0.0833502009
2834	0.08333635881
2835	0.08331475986
2836	0.08330949743
2837	0.08329790359
2838	0.08328973411
2839	0.08328799706
2840	0.08327983144
2841	0.0832688443
2842	0.08325591038
2843	0.08324580109
2844	0.08322683329
2845	0.08321291411
2846	0.08320446835
2847	0.08319390193
2848	0.08318280112
2849	0.08316408356
2850	0.08314866818
2851	0.08313897583
2852	0.08312515836
2853	0.08311098169
2854	0.08310492855
2855	0.08308850574
2856	0.08307241519
2857	0.08306183738
2858	0.08304962747
2859	0.08303750781
2860	0.08302077697
2861	0.08300401144
2862	0.08298415555
2863	0.08297810061
2864	0.08296702065
2865	0.08295654743
2866	0.08295043936
2867	0.0829373109
2868	0.08292075603
2869	0.08290924195
2870	0.08289958995
2871	0.08288681843
2872	0.08287256259
2873	0.08286408889
2874	0.08285570867
2875	0.08283864718
2876	0.08282273533
2877	0.08282035539
2878	0.0828123136
2879	0.08279824212
2880	0.08277719338
2881	0.08276131951
2882	0.08274441479
2883	0.08273668718
2884	0.08271901751
2885	0.08269614103
2886	0.08268476322
2887	0.08267343628
2888	0.08266369001
2889	0.08265927676
2890	0.08265239719
2891	0.08263370196
2892	0.08262184973
2893	0.08261071142
2894	0.08259380424
2895	0.08258082658
2896	0.08256841999
2897	0.08254887024
2898	0.08253831823
2899	0.08252421061
2900	0.08251326132
2901	0.08249403564
2902	0.08248140016
2903	0.08247099097
2904	0.08245874412
2905	0.08244871176
2906	0.08244155725
2907	0.08242987923
2908	0.08241432804
2909	0.08240858619
2910	0.08239604671
2911	0.08239130134
2912	0.08237839208
2913	0.08235581157
2914	0.08234413673
